i;t;s;bs;T;
3127;59.112;2638.78;2637.98;0.515377;
3128;59.125;2638.78;2637.98;0.515377;
3129;59.141;2638.78;2637.98;0.515377;
3130;59.152;2638.78;2637.98;0.515377;
3131;59.168;2638.78;2637.98;0.515377;
3132;59.183;2640.38;2637.98;0.515377;
3133;59.197;2640.38;2637.98;0.515377;
3134;59.21;2640.38;2637.98;0.515377;
3135;59.226;2640.38;2637.98;0.515377;
3136;59.239;2640.38;2637.98;0.515377;
3137;59.253;2640.38;2637.98;0.515377;
3138;59.265;2640.38;2637.98;0.515377;
3139;59.28;2640.38;2637.98;0.515377;
3140;59.293;2640.38;2637.98;0.515377;
3141;59.307;2640.98;2637.98;0.515377;
3142;59.322;2640.98;2637.98;0.515377;
3143;59.334;2640.98;2637.98;0.515377;
3144;59.348;2640.98;2637.98;0.515377;
3145;59.36;2640.81;2637.98;0.515377;
3146;59.375;2640.81;2637.98;0.515377;
3147;59.389;2640.81;2637.98;0.515377;
3148;59.402;2640.81;2637.98;0.515377;
3149;59.417;2640.81;2637.98;0.515377;
3150;59.432;2640.81;2637.98;0.515377;
3151;59.445;2640.81;2637.98;0.515377;
3152;59.46;2641.9;2637.98;0.515377;
3153;59.475;2641.9;2637.98;0.515377;
3154;59.489;2641.9;2637.98;0.515377;
3155;59.505;2640.3;2637.98;0.515377;
3156;59.516;2640.3;2637.98;0.515377;
3157;59.532;2639.7;2637.98;0.515377;
3158;59.547;2639.7;2637.98;0.515377;
3159;59.563;2639.7;2637.98;0.515377;
3160;59.578;2638.61;2637.98;0.515377;
3161;59.593;2638.61;2637.98;0.515377;
3162;59.609;2638.61;2637.98;0.515377;
3163;59.624;2638.61;2637.98;0.515377;
3164;59.641;2638.61;2637.98;0.515377;
3165;59.652;2638.61;2637.98;0.515377;
3166;59.667;2638.61;2637.98;0.515377;
3167;59.685;2638.61;2637.98;0.515377;
3168;59.7;2638.61;2637.98;0.515377;
3169;59.712;2638.61;2637.98;0.515377;
3170;59.728;2638.61;2637.98;0.515377;
3171;59.741;2638.61;2637.98;0.515377;
3172;59.756;2638.61;2637.98;0.515377;
3173;59.772;2638.45;2637.98;0.515377;
3174;59.788;2638.45;2637.98;0.515377;
3175;59.8;2638.45;2637.98;0.515377;
3176;59.816;2638.45;2637.98;0.515377;
3177;59.83;2638.45;2637.98;0.515377;
3178;59.841;2638.45;2637.98;0.515377;
3179;59.856;2638.45;2637.98;0.463839;
3180;59.868;2638.45;2637.98;0.463839;
3181;59.883;2638.45;2637.98;0.463839;
3182;59.895;2638.45;2637.98;0.463839;
3183;59.91;2638.45;2637.98;0.463839;
3184;59.921;2638.45;2637.98;0.463839;
3185;59.935;2638.45;2637.98;0.463839;
3186;59.951;2638.45;2637.98;0.463839;
3187;59.964;2638.45;2637.98;0.463839;
3188;59.976;2638.45;2637.98;0.463839;
3189;59.991;2638.45;2637.98;0.463839;
3190;60.005;2638.45;2637.98;0.463839;
3191;60.018;2638.45;2637.98;0.463839;
3192;60.032;2638.45;2637.98;0.463839;
3193;60.044;2638.45;2637.98;0.463839;
3194;60.058;2638.45;2637.98;0.463839;
3195;60.07;2638.45;2637.98;0.463839;
3196;60.08;2638.45;2637.98;0.463839;
3197;60.095;2638.61;2637.98;0.463839;
3198;60.109;2638.61;2637.98;0.463839;
3199;60.125;2639.49;2637.98;0.463839;
3200;60.139;2639.49;2637.98;0.463839;
3201;60.154;2639.49;2637.98;0.463839;
3202;60.167;2639.49;2637.98;0.463839;
3203;60.181;2639.66;2637.98;0.463839;
3204;60.197;2639.66;2637.98;0.463839;
3205;60.212;2639.2;2637.98;0.463839;
3206;60.227;2639.2;2637.98;0.463839;
3207;60.24;2639.2;2637.98;0.463839;
3208;60.254;2639.04;2637.98;0.463839;
3209;60.265;2639.04;2637.98;0.463839;
3210;60.283;2639.04;2637.98;0.463839;
3211;60.297;2639.04;2637.98;0.463839;
3212;60.318;2639.04;2637.98;0.463839;
3213;60.33;2639.04;2637.98;0.463839;
3214;60.341;2639.04;2637.98;0.463839;
3215;60.359;2639.04;2637.98;0.463839;
3216;60.377;2639.04;2637.98;0.463839;
3217;60.395;2638.87;2637.98;0.463839;
3218;60.416;2638.87;2637.98;0.463839;
3219;60.432;2638.87;2637.98;0.463839;
3220;60.448;2638.87;2637.98;0.463839;
3221;60.466;2638.87;2637.98;0.463839;
3222;60.487;2638.87;2637.98;0.463839;
3223;60.5;2638.87;2637.98;0.463839;
3224;60.513;2638.87;2637.98;0.463839;
3225;60.532;2638.87;2637.98;0.463839;
3226;60.549;2638.87;2637.98;0.463839;
3227;60.568;2638.87;2637.98;0.463839;
3228;60.579;2638.87;2637.98;0.463839;
3229;60.593;2638.87;2637.98;0.463839;
3230;60.612;2638.87;2637.98;0.463839;
3231;60.627;2638.87;2637.98;0.417455;
3232;60.638;2638.87;2637.98;0.417455;
3233;60.654;2638.87;2637.98;0.417455;
3234;60.668;2638.87;2637.98;0.417455;
3235;60.686;2639.79;2637.98;0.417455;
3236;60.698;2639.79;2637.98;0.417455;
3237;60.712;2639.79;2637.98;0.417455;
3238;60.726;2639.79;2637.98;0.417455;
3239;60.74;2639.79;2637.98;0.417455;
3240;60.754;2639.79;2637.98;0.417455;
3241;60.765;2639.79;2637.98;0.417455;
3242;60.782;2639.79;2637.98;0.417455;
3243;60.794;2638.91;2637.98;0.417455;
3244;60.808;2638.91;2637.98;0.417455;
3245;60.824;2638.91;2637.98;0.417455;
3246;60.836;2638.91;2637.98;0.417455;
3247;60.851;2638.91;2637.98;0.417455;
3248;60.862;2639.79;2637.98;0.417455;
3249;60.878;2639.79;2637.98;0.417455;
3250;60.891;2639.79;2637.98;0.417455;
3251;60.905;2639.79;2637.98;0.417455;
3252;60.917;2639.79;2637.98;0.417455;
3253;60.932;2639.79;2637.98;0.417455;
3254;60.948;2639.79;2637.98;0.417455;
3255;60.962;2639.79;2637.98;0.417455;
3256;60.978;2639.79;2637.98;0.417455;
3257;60.996;2639.78;2637.98;0.417455;
3258;61.008;2639.78;2637.98;0.417455;
3259;61.031;2639.78;2637.98;0.417455;
3260;61.046;2639.78;2637.98;0.417455;
3261;61.06;2639.78;2637.98;0.417455;
3262;61.079;2639.78;2637.98;0.417455;
3263;61.093;2639.78;2637.98;0.417455;
3264;61.108;2639.96;2637.98;0.417455;
3265;61.126;2639.08;2637.98;0.417455;
3266;61.144;2639.08;2637.98;0.417455;
3267;61.159;2639.08;2637.98;0.417455;
3268;61.171;2639.08;2637.98;0.417455;
3269;61.187;2639.08;2637.98;0.417455;
3270;61.203;2639.08;2637.98;0.417455;
3271;61.221;2639.08;2637.98;0.417455;
3272;61.235;2639.08;2637.98;0.417455;
3273;61.253;2639.08;2637.98;0.417455;
3274;61.268;2639.08;2637.98;0.417455;
3275;61.28;2639.08;2637.98;0.417455;
3276;61.296;2639.68;2637.98;0.417455;
3277;61.311;2639.68;2637.98;0.417455;
3278;61.322;2639.68;2637.98;0.417455;
3279;61.338;2638.77;2637.98;0.417455;
3280;61.353;2638.77;2637.98;0.417455;
3281;61.364;2638.77;2637.98;0.417455;
3282;61.38;2638.77;2637.98;0.417455;
3283;61.392;2638.77;2637.98;0.417455;
3284;61.407;2638.77;2637.98;0.37571;
3285;61.424;2638.77;2637.98;0.37571;
3286;61.441;2638.77;2637.98;0.37571;
3287;61.452;2638.77;2637.98;0.37571;
3288;61.468;2638.77;2637.98;0.37571;
3289;61.482;2638.77;2637.98;0.37571;
3290;61.493;2638.77;2637.98;0.37571;
3291;61.509;2638.77;2637.98;0.37571;
3292;61.52;2638.77;2637.98;0.37571;
3293;61.535;2638.77;2637.98;0.37571;
3294;61.549;2638.77;2637.98;0.37571;
3295;61.568;2638.77;2637.98;0.37571;
3296;61.58;2638.77;2637.98;0.37571;
3297;61.597;2638.16;2637.98;0.37571;
3298;61.612;2638.16;2637.98;0.37571;
3299;61.627;2638.16;2637.98;0.37571;
3300;61.642;2638.16;2637.98;0.37571;
3301;61.658;2638.16;2637.98;0.37571;
3302;61.67;2638.16;2637.98;0.37571;
3303;61.684;2638.16;2637.98;0.37571;
3304;61.699;2638.16;2637.98;0.37571;
3305;61.714;2638.16;2637.98;0.37571;
3306;61.73;2638.16;2637.98;0.37571;
3307;61.742;2639.08;2637.98;0.37571;
3308;61.757;2639.24;2637.98;0.37571;
3309;61.769;2639.24;2637.98;0.37571;
3310;61.786;2639.24;2637.98;0.37571;
3311;61.798;2639.24;2637.98;0.37571;
3312;61.809;2639.24;2637.98;0.37571;
3313;61.825;2639.24;2637.98;0.37571;
3314;61.838;2639.24;2637.98;0.37571;
3315;61.853;2639.24;2637.98;0.37571;
3316;61.867;2639.24;2637.98;0.37571;
3317;61.882;2638.32;2637.98;0.37571;
3318;61.894;2638.32;2637.98;0.37571;
3319;61.907;2638.32;2637.98;0.37571;
3320;61.92;2638.32;2637.98;0.37571;
3321;61.935;2638.32;2637.98;0.37571;
3322;61.948;2638.32;2637.98;0.37571;
3323;61.959;2638.32;2637.98;0.37571;
3324;61.972;2638.32;2637.98;0.37571;
3325;61.985;2638.32;2637.98;0.37571;
3326;61.998;2638.32;2637.98;0.37571;
3327;62.013;2638.32;2637.98;0.37571;
3328;62.026;2638.32;2637.98;0.37571;
3329;62.041;2638.32;2637.98;0.37571;
3330;62.052;2638.32;2637.98;0.37571;
3331;62.067;2638.32;2637.98;0.37571;
3332;62.078;2638.32;2637.98;0.37571;
3333;62.095;2638.32;2637.98;0.37571;
3334;62.111;2638.32;2637.98;0.37571;
3335;62.126;2638.32;2637.98;0.338139;
3336;62.138;2638.32;2637.98;0.338139;
3337;62.153;2638.32;2637.98;0.338139;
3338;62.165;2638.32;2637.98;0.338139;
3339;62.18;2638.32;2637.98;0.338139;
3340;62.195;2638.32;2637.98;0.338139;
3341;62.207;2638.32;2637.98;0.338139;
3342;62.221;2638.32;2637.98;0.338139;
3343;62.237;2638.32;2637.98;0.338139;
3344;62.249;2638.32;2637.98;0.338139;
3345;62.263;2638.33;2637.98;0.338139;
3346;62.274;2638.33;2637.98;0.338139;
3347;62.29;2638.33;2637.98;0.338139;
3348;62.303;2638.33;2637.98;0.338139;
3349;62.316;2638.33;2637.98;0.338139;
3350;62.327;2638.33;2637.98;0.338139;
3351;62.349;2638.32;2637.98;0.338139;
3352;62.366;2638.32;2637.98;0.338139;
3353;62.384;2638.93;2637.98;0.338139;
3354;62.398;2638.93;2637.98;0.338139;
3355;62.418;2638.75;2637.98;0.338139;
3356;62.435;2638.75;2637.98;0.338139;
3357;62.454;2638.75;2637.98;0.338139;
3358;62.471;2638.75;2637.98;0.338139;
3359;62.49;2638.75;2637.98;0.338139;
3360;62.504;2638.75;2637.98;0.338139;
3361;62.515;2638.75;2637.98;0.338139;
3362;62.533;2638.75;2637.98;0.338139;
3363;62.547;2638.75;2637.98;0.338139;
3364;62.559;2638.59;2637.98;0.338139;
3365;62.576;2638.59;2637.98;0.338139;
3366;62.592;2638.59;2637.98;0.338139;
3367;62.61;2638.59;2637.98;0.338139;
3368;62.626;2638.59;2637.98;0.338139;
3369;62.642;2638.59;2637.98;0.338139;
3370;62.657;2638.59;2637.98;0.338139;
3371;62.672;2638.59;2637.98;0.338139;
3372;62.686;2638.59;2637.98;0.338139;
3373;62.699;2638.59;2637.98;0.338139;
3374;62.713;2638.59;2637.98;0.338139;
3375;62.727;2638.59;2637.98;0.338139;
3376;62.739;2638.59;2637.98;0.338139;
3377;62.753;2638.59;2637.98;0.338139;
3378;62.765;2638.59;2637.98;0.338139;
3379;62.78;2638.59;2637.98;0.338139;
3380;62.794;2638.59;2637.98;0.338139;
3381;62.808;2638.59;2637.98;0.338139;
3382;62.821;2638.59;2637.98;0.338139;
3383;62.835;2638.59;2637.98;0.338139;
3384;62.85;2638.59;2637.98;0.338139;
3385;62.862;2638.59;2637.98;0.338139;
3386;62.877;2638.59;2637.98;0.338139;
3387;62.888;2638.77;2637.98;0.338139;
3388;62.904;2638.77;2637.98;0.304325;
3389;62.918;2638.59;2637.98;0.304325;
3390;62.935;2638.59;2637.98;0.304325;
3391;62.95;2638.59;2637.98;0.304325;
3392;62.965;2638.59;2637.98;0.304325;
3393;62.983;2638.59;2637.98;0.304325;
3394;62.995;2638.59;2637.98;0.304325;
3395;63.009;2638.59;2637.98;0.304325;
3396;63.02;2638.59;2637.98;0.304325;
3397;63.039;2638.59;2637.98;0.304325;
3398;63.049;2638.75;2637.98;0.304325;
3399;63.07;2638.59;2637.98;0.304325;
3400;63.09;2638.59;2637.98;0.304325;
3401;63.107;2638.59;2637.98;0.304325;
3402;63.126;2638.59;2637.98;0.304325;
3403;63.141;2638.59;2637.98;0.304325;
3404;63.159;2638.59;2637.98;0.304325;
3405;63.171;2638.59;2637.98;0.304325;
3406;63.188;2638.59;2637.98;0.304325;
3407;63.208;2638.59;2637.98;0.304325;
3408;63.225;2638.59;2637.98;0.304325;
3409;63.241;2638.59;2637.98;0.304325;
3410;63.258;2638.59;2637.98;0.304325;
3411;63.282;2638.59;2637.98;0.304325;
3412;63.297;2638.59;2637.98;0.304325;
3413;63.308;2638.6;2637.98;0.304325;
3414;63.327;2638.59;2637.98;0.304325;
3415;63.345;2638.59;2637.98;0.304325;
3416;63.366;2638.59;2637.98;0.304325;
3417;63.378;2638.59;2637.98;0.304325;
3418;63.395;2638.59;2637.98;0.304325;
3419;63.41;2638.59;2637.98;0.304325;
3420;63.422;2638.59;2637.98;0.304325;
3421;63.44;2639.05;2637.98;0.304325;
3422;63.456;2639.23;2637.98;0.304325;
3423;63.476;2639.23;2637.98;0.304325;
3424;63.492;2639.23;2637.98;0.304325;
3425;63.507;2639.23;2637.98;0.304325;
3426;63.523;2639.23;2637.98;0.304325;
3427;63.538;2639.23;2637.98;0.304325;
3428;63.549;2639.23;2637.98;0.304325;
3429;63.568;2639.23;2637.98;0.304325;
3430;63.585;2639.23;2637.98;0.304325;
3431;63.607;2638.77;2637.98;0.304325;
3432;63.62;2638.59;2637.98;0.304325;
3433;63.632;2638.59;2637.98;0.304325;
3434;63.644;2639.47;2637.98;0.304325;
3435;63.662;2639.47;2637.98;0.304325;
3436;63.68;2639.47;2637.98;0.304325;
3437;63.698;2639.47;2637.98;0.304325;
3438;63.71;2639.47;2637.98;0.304325;
3439;63.725;2639.47;2637.98;0.304325;
3440;63.744;2639.47;2637.98;0.304325;
3441;63.758;2638.87;2637.98;0.304325;
3442;63.771;2638.87;2637.98;0.304325;
3443;63.789;2638.87;2637.98;0.273892;
3444;63.801;2638.87;2637.98;0.273892;
3445;63.817;2638.87;2637.98;0.273892;
3446;63.829;2638.87;2637.98;0.273892;
3447;63.849;2638.87;2637.98;0.273892;
3448;63.861;2638.87;2637.98;0.273892;
3449;63.877;2638.87;2637.98;0.273892;
3450;63.893;2638.87;2637.98;0.273892;
3451;63.908;2638.87;2637.98;0.273892;
3452;63.919;2638.87;2637.98;0.273892;
3453;63.934;2638.87;2637.98;0.273892;
3454;63.949;2638.87;2637.98;0.273892;
3455;63.963;2638.87;2637.98;0.273892;
3456;63.977;2638.87;2637.98;0.273892;
3457;63.989;2638.87;2637.98;0.273892;
3458;64.003;2638.87;2637.98;0.273892;
3459;64.017;2637.99;2637.98;0.273892;
3460;64.033;2637.99;2637.98;0.273892;
3461;64.048;2637.99;2637.98;0.273892;
3462;64.064;2637.99;2637.98;0.273892;
3463;64.081;2637.99;2637.98;0.273892;
3464;64.096;2637.99;2637.98;0.273892;
3465;64.116;2637.99;2637.98;0.273892;
3466;64.126;2637.99;2637.98;0.273892;
3467;64.145;2637.99;2637.98;0.273892;
3468;64.166;2637.99;2637.98;0.273892;
3469;64.182;2637.99;2637.98;0.273892;
3470;64.202;2637.99;2637.98;0.273892;
3471;64.213;2637.99;2637.98;0.273892;
3472;64.232;2637.99;2637.98;0.273892;
3473;64.243;2637.99;2637.98;0.273892;
3474;64.257;2637.99;2637.98;0.273892;
3475;64.281;2637.99;2637.98;0.273892;
3476;64.296;2637.99;2637.98;0.273892;
3477;64.315;2637.99;2637.98;0.273892;
3478;64.326;2637.99;2637.98;0.273892;
3479;64.34;2637.99;2637.98;0.273892;
3480;64.359;2637.99;2637.98;0.273892;
3481;64.38;2637.99;2637.98;0.273892;
3482;64.391;2638.59;2637.98;0.273892;
3483;64.409;2638.59;2637.98;0.273892;
3484;64.426;2638.59;2637.98;0.273892;
3485;64.445;2638.59;2637.98;0.273892;
3486;64.461;2638.59;2637.98;0.273892;
3487;64.479;2638.59;2637.98;0.273892;
3488;64.494;2638.59;2637.98;0.273892;
3489;64.509;2638.59;2637.98;0.273892;
3490;64.52;2638.59;2637.98;0.273892;
3491;64.539;2638.59;2637.98;0.273892;
3492;64.552;2638.59;2637.98;0.273892;
3493;64.57;2638.59;2637.98;0.273892;
3494;64.589;2638.59;2637.98;0.246503;
3495;64.606;2638.59;2637.98;0.246503;
3496;64.626;2637.99;2637.98;0.246503;
3497;64.644;2637.99;2637.98;0.246503;
3498;64.662;2637.99;2637.98;0.246503;
3499;64.681;2637.99;2637.98;0.246503;
3500;64.701;2638.91;2637.98;0.246503;
3501;64.716;2638.91;2637.98;0.246503;
3502;64.73;2638.91;2637.98;0.246503;
3503;64.741;2638.91;2637.98;0.246503;
3504;64.761;2638.91;2637.98;0.246503;
3505;64.774;2638.91;2637.98;0.246503;
3506;64.793;2638.91;2637.98;0.246503;
3507;64.808;2638.91;2637.98;0.246503;
3508;64.826;2638.91;2637.98;0.246503;
3509;64.843;2638.91;2637.98;0.246503;
3510;64.858;2638.91;2637.98;0.246503;
3511;64.88;2638.91;2637.98;0.246503;
3512;64.892;2638.91;2637.98;0.246503;
3513;64.917;2638.91;2637.98;0.246503;
3514;64.938;2638.91;2637.98;0.246503;
3515;64.956;2638.91;2637.98;0.246503;
3516;64.97;2638.91;2637.98;0.246503;
3517;64.986;2637.99;2637.98;0.246503;
3518;65.006;2637.99;2637.98;0.246503;
3519;65.018;2637.99;2637.98;0.246503;
3520;65.032;2637.99;2637.98;0.246503;
3521;65.048;2637.99;2637.98;0.246503;
3522;65.061;2637.99;2637.98;0.246503;
3523;65.073;2637.99;2637.98;0.246503;
3524;65.091;2637.99;2637.98;0.246503;
3525;65.107;2637.99;2637.98;0.246503;
3526;65.121;2637.99;2637.98;0.246503;
3527;65.138;2637.99;2637.98;0.246503;
3528;65.151;2637.99;2637.98;0.246503;
3529;65.164;2637.99;2637.98;0.246503;
3530;65.182;2637.99;2637.98;0.246503;
3531;65.196;2637.99;2637.98;0.246503;
3532;65.213;2638.15;2637.98;0.246503;
3533;65.232;2638.15;2637.98;0.246503;
3534;65.248;2638.15;2637.98;0.246503;
3535;65.266;2638.15;2637.98;0.246503;
3536;65.277;2638.15;2637.98;0.246503;
3537;65.294;2638.15;2637.98;0.246503;
3538;65.317;2638.15;2637.98;0.246503;
3539;65.328;2638.15;2637.98;0.246503;
3540;65.346;2638.15;2637.98;0.246503;
3541;65.366;2638.15;2637.98;0.246503;
3542;65.378;2638.15;2637.98;0.246503;
3543;65.395;2638.15;2637.98;0.246503;
3544;65.41;2638.15;2637.98;0.246503;
3545;65.421;2638.15;2637.98;0.246503;
3546;65.44;2638.15;2637.98;0.221853;
3547;65.455;2638.15;2637.98;0.221853;
3548;65.47;2638.15;2637.98;0.221853;
3549;65.489;2638.15;2637.98;0.221853;
3550;65.504;2638.15;2637.98;0.221853;
3551;65.515;2638.15;2637.98;0.221853;
3552;65.534;2638.15;2637.98;0.221853;
3553;65.548;2638.15;2637.98;0.221853;
3554;65.563;2638.15;2637.98;0.221853;
3555;65.579;2638.15;2637.98;0.221853;
3556;65.593;2637.99;2637.98;0.221853;
3557;65.615;2637.99;2637.98;0.221853;
3558;65.633;2637.99;2637.98;0.221853;
3559;65.648;2637.99;2637.98;0.221853;
3560;65.665;2637.99;2637.98;0.221853;
3561;65.678;2637.99;2637.98;0.221853;
3562;65.695;2637.99;2637.98;0.221853;
3563;65.71;2637.99;2637.98;0.221853;
3564;65.726;2637.99;2637.98;0.221853;
3565;65.739;2637.99;2637.98;0.221853;
3566;65.755;2637.99;2637.98;0.221853;
3567;65.766;2637.99;2637.98;0.221853;
3568;65.782;2637.99;2637.98;0.221853;
3569;65.796;2637.99;2637.98;0.221853;
3570;65.813;2637.99;2637.98;0.221853;
3571;65.825;2637.99;2637.98;0.221853;
3572;65.839;2637.99;2637.98;0.221853;
3573;65.855;2637.99;2637.98;0.221853;
3574;65.867;2637.99;2637.98;0.221853;
3575;65.883;2637.99;2637.98;0.221853;
3576;65.897;2637.99;2637.98;0.221853;
3577;65.915;2637.99;2637.98;0.221853;
3578;65.927;2637.99;2637.98;0.221853;
3579;65.945;2637.99;2637.98;0.221853;
3580;65.958;2637.99;2637.98;0.221853;
3581;65.971;2637.99;2637.98;0.221853;
3582;65.989;2637.99;2637.98;0.221853;
3583;66.006;2637.99;2637.98;0.221853;
3584;66.017;2637.99;2637.98;0.221853;
3585;66.033;2637.99;2637.98;0.221853;
3586;66.046;2637.99;2637.98;0.221853;
3587;66.061;2637.99;2637.98;0.221853;
3588;66.076;2637.99;2637.98;0.221853;
3589;66.092;2637.99;2637.98;0.221853;
3590;66.108;2637.99;2637.98;0.221853;
3591;66.122;2637.99;2637.98;0.221853;
3592;66.137;2637.99;2637.98;0.221853;
3593;66.151;2637.99;2637.98;0.221853;
3594;66.164;2637.99;2637.98;0.221853;
3595;66.175;2638.17;2637.98;0.221853;
3596;66.19;2638.17;2637.98;0.221853;
3597;66.203;2638.17;2637.98;0.199668;
3598;66.219;2637.99;2637.98;0.199668;
3599;66.236;2637.99;2637.98;0.199668;
3600;66.251;2637.99;2637.98;0.199668;
3601;66.264;2637.99;2637.98;0.199668;
3602;66.278;2637.99;2637.98;0.199668;
3603;66.294;2637.99;2637.98;0.199668;
3604;66.308;2637.99;2637.98;0.199668;
3605;66.325;2637.99;2637.98;0.199668;
3606;66.339;2638.16;2637.98;0.199668;
3607;66.353;2638.16;2637.98;0.199668;
3608;66.369;2638.16;2637.98;0.199668;
3609;66.384;2638.16;2637.98;0.199668;
3610;66.396;2638.16;2637.98;0.199668;
3611;66.412;2638.16;2637.98;0.199668;
3612;66.426;2638.16;2637.98;0.199668;
3613;66.438;2638.16;2637.98;0.199668;
3614;66.455;2638.16;2637.98;0.199668;
3615;66.465;2638.16;2637.98;0.199668;
3616;66.481;2638.16;2637.98;0.199668;
3617;66.496;2638.16;2637.98;0.199668;
3618;66.511;2638.16;2637.98;0.199668;
3619;66.524;2638.16;2637.98;0.199668;
3620;66.539;2638.16;2637.98;0.199668;
3621;66.551;2638.16;2637.98;0.199668;
3622;66.566;2638.16;2637.98;0.199668;
3623;66.577;2638.16;2637.98;0.199668;
3624;66.593;2638.16;2637.98;0.199668;
3625;66.608;2638.16;2637.98;0.199668;
3626;66.623;2638.16;2637.98;0.199668;
3627;66.635;2638.16;2637.98;0.199668;
3628;66.648;2638.16;2637.98;0.199668;
3629;66.663;2638.16;2637.98;0.199668;
3630;66.679;2638.16;2637.98;0.199668;
3631;66.693;2638.16;2637.98;0.199668;
3632;66.705;2638.16;2637.98;0.199668;
3633;66.72;2638.16;2637.98;0.199668;
3634;66.735;2638.16;2637.98;0.199668;
3635;66.748;2638.16;2637.98;0.199668;
3636;66.765;2638.16;2637.98;0.199668;
3637;66.776;2638.16;2637.98;0.199668;
3638;66.791;2638.16;2637.98;0.199668;
3639;66.802;2638.16;2637.98;0.199668;
3640;66.819;2638.16;2637.98;0.199668;
3641;66.83;2638.16;2637.98;0.199668;
3642;66.846;2638.16;2637.98;0.199668;
3643;66.862;2638.16;2637.98;0.199668;
3644;66.878;2638.16;2637.98;0.199668;
3645;66.893;2638.16;2637.98;0.199668;
3646;66.909;2638.16;2637.98;0.199668;
3647;66.92;2638.16;2637.98;0.199668;
3648;66.937;2638.16;2637.98;0.199668;
3649;66.953;2638.16;2637.98;0.179701;
3650;66.967;2637.99;2637.98;0.179701;
3651;66.984;2637.99;2637.98;0.179701;
3652;66.998;2637.99;2637.98;0.179701;
3653;67.01;2637.99;2637.98;0.179701;
3654;67.024;2637.99;2637.98;0.179701;
3655;67.039;2637.99;2637.98;0.179701;
3656;67.052;2637.99;2637.98;0.179701;
3657;67.066;2637.99;2637.98;0.179701;
3658;67.085;2637.99;2637.98;0.179701;
3659;67.096;2637.99;2637.98;0.179701;
3660;67.111;2637.99;2637.98;0.179701;
3661;67.125;2637.99;2637.98;0.179701;
3662;67.14;2638.15;2637.98;0.179701;
3663;67.156;2638.15;2637.98;0.179701;
3664;67.168;2638.15;2637.98;0.179701;
3665;67.185;2638.15;2637.98;0.179701;
3666;67.199;2638.15;2637.98;0.179701;
3667;67.211;2638.15;2637.98;0.179701;
3668;67.227;2638.15;2637.98;0.179701;
3669;67.241;2638.15;2637.98;0.179701;
3670;67.257;2638.15;2637.98;0.179701;
3671;67.27;2638.15;2637.98;0.179701;
3672;67.284;2638.15;2637.98;0.179701;
3673;67.296;2637.99;2637.98;0.179701;
3674;67.312;2637.99;2637.98;0.179701;
3675;67.325;2637.99;2637.98;0.179701;
3676;67.338;2637.99;2637.98;0.179701;
3677;67.355;2637.99;2637.98;0.179701;
3678;67.367;2637.99;2637.98;0.179701;
3679;67.381;2637.99;2637.98;0.179701;
3680;67.392;2637.99;2637.98;0.179701;
3681;67.408;2637.99;2637.98;0.179701;
3682;67.423;2637.99;2637.98;0.179701;
3683;67.439;2637.99;2637.98;0.179701;
3684;67.451;2637.99;2637.98;0.179701;
3685;67.465;2637.99;2637.98;0.179701;
3686;67.481;2637.99;2637.98;0.179701;
3687;67.493;2637.99;2637.98;0.179701;
3688;67.509;2637.99;2637.98;0.179701;
3689;67.522;2637.99;2637.98;0.179701;
3690;67.539;2637.99;2637.98;0.179701;
3691;67.553;2637.99;2637.98;0.179701;
3692;67.565;2637.99;2637.98;0.179701;
3693;67.585;2637.99;2637.98;0.179701;
3694;67.596;2638.16;2637.98;0.179701;
3695;67.612;2638.16;2637.98;0.179701;
3696;67.626;2638.16;2637.98;0.179701;
3697;67.643;2638.16;2637.98;0.179701;
3698;67.657;2638.32;2637.98;0.179701;
3699;67.668;2638.32;2637.98;0.179701;
3700;67.683;2638.32;2637.98;0.179701;
3701;67.698;2638.32;2637.98;0.161731;
3702;67.714;2638.32;2637.98;0.161731;
3703;67.729;2638.32;2637.98;0.161731;
3704;67.742;2638.32;2637.98;0.161731;
3705;67.757;2638.32;2637.98;0.161731;
3706;67.768;2638.32;2637.98;0.161731;
3707;67.782;2638.32;2637.98;0.161731;
3708;67.797;2638.32;2637.98;0.161731;
3709;67.809;2638.32;2637.98;0.161731;
3710;67.823;2638.32;2637.98;0.161731;
3711;67.837;2638.32;2637.98;0.161731;
3712;67.852;2638.32;2637.98;0.161731;
3713;67.865;2638.32;2637.98;0.161731;
3714;67.878;2638.32;2637.98;0.161731;
3715;67.891;2638.32;2637.98;0.161731;
3716;67.902;2638.15;2637.98;0.161731;
3717;67.916;2638.15;2637.98;0.161731;
3718;67.93;2638.15;2637.98;0.161731;
3719;67.946;2638.15;2637.98;0.161731;
3720;67.958;2638.15;2637.98;0.161731;
3721;67.972;2638.15;2637.98;0.161731;
3722;67.984;2638.15;2637.98;0.161731;
3723;68.001;2638.15;2637.98;0.161731;
3724;68.017;2638.15;2637.98;0.161731;
3725;68.032;2638.15;2637.98;0.161731;
3726;68.046;2638.15;2637.98;0.161731;
3727;68.061;2638.15;2637.98;0.161731;
3728;68.073;2638.32;2637.98;0.161731;
3729;68.087;2638.32;2637.98;0.161731;
3730;68.104;2638.32;2637.98;0.161731;
3731;68.117;2638.32;2637.98;0.161731;
3732;68.132;2638.32;2637.98;0.161731;
3733;68.147;2638.32;2637.98;0.161731;
3734;68.159;2638.32;2637.98;0.161731;
